corpus,music,position,r-word
BOSCO,50,14,jbl
BOSCO,50,15,jbl
BOSCO,50,16,jbbkdbj
BOSCO,50,17,bjb
BOSCO,50,18,fdkdjje
BOSCO,50,19,fdkdbjbl
BOSCO,50,20,jbl
BOSCO,50,21,jbakdbj
CAETANO,01,1,ebje
CAETANO,01,2,jjje
CAETANO,01,3,jbje
CAETANO,01,4,jbjej
CAETANO,01,5,ejbb
CAETANO,01,6,ejjj
CAETANO,01,7,ejjj
CAETANO,01,8,jbj
CAETANO,01,9,ejj
CAETANO,01,10,bbb
CAETANO,01,11,ejj
CAETANO,01,12,bbb
CAETANO,01,13,ejj
CAETANO,01,14,jbj
CAETANO,01,15,jjjj
CAETANO,01,16,bbb
CAETANO,01,17,jjjj
CAETANO,01,18,bbb
CAETANO,01,19,ejj
CAETANO,01,20,jbj
CAETANO,02,1,ebaaeaee
CAETANO,02,2,ebbaabaj
CAETANO,02,3,ebaaaj
CAETANO,02,4,jaaabb
CAETANO,02,5,jaaabbb
CAETANO,02,6,erje
CAETANO,02,7,ejb
CAETANO,02,8,erjrjr
CAETANO,02,9,erje
CAETANO,02,10,erje
CAETANO,02,11,erjj
CAETANO,03,1,ejq
CAETANO,03,2,nj
CAETANO,03,3,nj
CAETANO,03,4,ejjj
CAETANO,03,5,ej
CAETANO,03,6,ej
CAETANO,03,7,ejjjb
CAETANO,03,8,ejjjjjbglllvb
CAETANO,03,9,uj
CAETANO,03,10,glllvb
CAETANO,03,11,uj
CAETANO,03,12,gtttvb
CAETANO,03,13,uj
CAETANO,03,14,glllvb
CAETANO,03,15,ub
CAETANO,04,1,eb
CAETANO,04,2,essj
CAETANO,04,3,ejj
CAETANO,04,4,ejj
CAETANO,04,5,ejj
CAETANO,04,6,eb
CAETANO,04,7,esjb
CAETANO,04,8,q
CAETANO,04,9,bb
CAETANO,04,10,esb
CAETANO,04,11,q
CAETANO,04,12,bb
CAETANO,04,13,es
CAETANO,05,1,glb
CAETANO,05,2,glllbg
CAETANO,05,3,glb
CAETANO,05,4,glllbg
CAETANO,05,5,glb
CAETANO,05,6,glllbg
CAETANO,05,7,glb
CAETANO,05,8,glllbg
CAETANO,05,9,glllllbg
CAETANO,05,10,glllllbg
CAETANO,05,11,glllllbg
CAETANO,05,12,glllllb
CAETANO,06,1,kdb
CAETANO,06,2,eosbaabb
CAETANO,06,3,kdb
CAETANO,06,4,osbjeb
CAETANO,06,5,ejjj
CAETANO,06,6,ej
CAETANO,06,7,ejb
CAETANO,06,8,ejbjjj
CAETANO,06,9,ejjjej
CAETANO,06,10,jeb
CAETANO,06,11,jjb
CAETANO,06,12,ejjbab
CAETANO,06,13,jeb
CAETANO,06,14,jjb
CAETANO,06,15,ejjbab
CAETANO,07,1,jjj
CAETANO,07,2,ejjje
CAETANO,07,3,ejje
CAETANO,07,4,jjj
CAETANO,07,5,ejjj
CAETANO,07,6,ejjje
CAETANO,07,7,jjj
CAETANO,07,8,ejjj
CAETANO,07,9,ejjj
CAETANO,07,10,eeee
CAETANO,07,11,eeee
CAETANO,07,12,eejj
CAETANO,07,13,jeee
CAETANO,07,14,eeee
CAETANO,07,15,eejj
CAETANO,07,16,glllb
CAETANO,07,17,gljj
CAETANO,07,18,gljjb
CAETANO,07,19,gljje
CAETANO,07,20,ejjb
CAETANO,08,1,kdkdkdi
CAETANO,08,2,dkdkdkdb
CAETANO,08,3,kdkdkdb
CAETANO,08,4,fdkdkdkdb
CAETANO,08,5,kdkdkdi
CAETANO,08,6,dkdkdkdb
CAETANO,08,7,kdkdi
CAETANO,08,8,djjbbbab
CAETANO,08,9,kdkdi
CAETANO,08,10,djjbbbab
CAETANO,09,1,ejjjc
CAETANO,09,2,gjjjc
CAETANO,09,3,gjjjae
CAETANO,09,4,bb
CAETANO,09,5,ejjjc
CAETANO,09,6,gjjjc
CAETANO,09,7,gjjjbe
CAETANO,09,8,bb
CAETANO,09,9,gjjjc
CAETANO,09,10,gjjj
CAETANO,09,11,gjjjc
CAETANO,09,12,gjjj
CAETANO,09,13,ejjb
CAETANO,09,14,je
CAETANO,09,15,ejjbab
CAETANO,09,16,je
CAETANO,09,17,ejjbab
CAETANO,09,18,bljjjc
CAETANO,09,19,jjjc
CAETANO,09,20,gjjj
CAETANO,09,21,bbaabbaej
CAETANO,09,22,ej
CAETANO,09,23,ej
CAETANO,09,24,ej
CAETANO,10,1,gvc
CAETANO,10,2,guvuv
CAETANO,10,3,gvc
CAETANO,10,4,ptuq
CAETANO,10,5,nvc
CAETANO,10,6,pvvq
CAETANO,10,7,nvc
CAETANO,10,8,pvvq
CAETANO,10,9,gvc
CAETANO,10,10,gttttvc
CAETANO,10,11,puvr
CAETANO,10,12,nvc
CAETANO,10,13,pmrb
CAETANO,10,14,pmrtrl
CAETANO,11,1,kdkdbab
CAETANO,11,2,eejjbab
CAETANO,11,3,eejjbe
CAETANO,11,4,jkdbj
CAETANO,11,5,eejjbab
CAETANO,11,6,eejjbe
CAETANO,11,7,kdkdbe
CAETANO,11,8,jkdfdb
CAETANO,11,9,fdkdfdb
CAETANO,11,10,kdkdbab
CAETANO,11,11,kdkdbab
CAETANO,11,12,ejkdbe
CAETANO,11,13,jbjbj
CAETANO,11,14,ebj
CAETANO,11,15,jbj
CAETANO,11,16,fdbj
CAETANO,11,17,jbj
CAETANO,11,18,fdbj
CAETANO,12,1,ejjjb
CAETANO,12,2,ejlb
CAETANO,12,3,ejb
CAETANO,12,4,ejlb
CAETANO,12,5,ejb
CAETANO,12,6,ssssj
CAETANO,12,7,jj
CAETANO,12,8,osssj
CAETANO,12,9,jj
CAETANO,12,10,osssj
CAETANO,12,11,jjm
CAETANO,12,12,jjm
CAETANO,13,1,jjje
CAETANO,13,2,ejj
CAETANO,13,3,ejj
CAETANO,13,4,je
CAETANO,13,5,jjjj
CAETANO,13,6,ejjj
CAETANO,13,7,jjjj
CAETANO,13,8,ejjj
CAETANO,13,9,ejjj
CAETANO,13,10,jjj
CAETANO,13,11,ejj
CAETANO,13,12,ejjaje
CAETANO,14,1,sbebeb
CAETANO,14,2,sssbab
CAETANO,14,3,ssh
CAETANO,14,4,sb
CAETANO,14,5,ssslb
CAETANO,14,6,plssh
CAETANO,14,7,phvjj
CAETANO,15,1,ejub
CAETANO,15,2,ejaaob
CAETANO,15,3,vj
CAETANO,15,4,ej
CAETANO,15,5,ejessjepbaoib
CAETANO,15,6,jje
CAETANO,15,7,ejj
CAETANO,15,8,pjpjaaeb
CAETANO,15,9,ebsb
CAETANO,15,10,ejjjj
CAETANO,15,11,sj
CAETANO,15,12,sjjojejej
CAETANO,15,13,gvbaj
CAETANO,15,14,ejjj
CAETANO,15,15,sbpj
CAETANO,15,16,ejjjpb
CAETANO,15,17,sbpj
CAETANO,15,18,ejjjob
CAETANO,16,1,jb
CAETANO,16,2,sbjb
CAETANO,16,3,ejb
CAETANO,16,4,ejjjjb
CAETANO,16,5,vj
CAETANO,16,6,vtm
CAETANO,16,7,vj
CAETANO,16,8,vte
CAETANO,16,9,vq
CAETANO,16,10,uq
CAETANO,16,11,uqb
CAETANO,16,12,vpb
CAETANO,16,13,gvb
CAETANO,16,14,gvb
CAETANO,16,15,psj
CAETANO,16,16,vp
CAETANO,16,17,uq
CAETANO,16,18,osh
CAETANO,16,19,ebb
CAETANO,16,20,ebb
CAETANO,16,21,jb
CAETANO,16,22,sbjb
CAETANO,16,23,ejb
CAETANO,16,24,ejjjjb
CAETANO,17,1,jbjkdbjkdb
CAETANO,17,2,jbjbjbjkdb
CAETANO,17,3,jbjbjbjbjb
CAETANO,17,4,jbjkdbjkdb
CAETANO,18,1,vv
CAETANO,18,2,vc
CAETANO,18,3,gvuh
CAETANO,18,4,vh
CAETANO,18,5,guvcej
CAETANO,18,6,vv
CAETANO,18,7,vvvj
CAETANO,18,8,uvb
CAETANO,18,9,gbab
CAETANO,18,10,vv
CAETANO,18,11,vv
CAETANO,19,1,tv
CAETANO,19,2,pq
CAETANO,19,3,tv
CAETANO,19,4,sv
CAETANO,19,5,pq
CAETANO,19,6,tv
CAETANO,19,7,tv
CAETANO,19,8,tv
CAETANO,19,9,uv
CAETANO,19,10,uq
CAETANO,19,11,tv
CAETANO,19,12,tv
CAETANO,19,13,sv
CAETANO,19,14,svc
CAETANO,19,15,tvu
CAETANO,19,16,ort
CAETANO,20,1,jjj
CAETANO,20,2,ejjjej
CAETANO,20,3,ee
CAETANO,20,4,ejeje
CAETANO,20,5,jj
CAETANO,20,6,jjj
CAETANO,20,7,ejej
CAETANO,20,8,ejbjbjbb
CAETANO,20,9,bbbab
CAETANO,20,10,bbbbbb
CAETANO,20,11,bbbab
CAETANO,20,12,bbbbbb
CAETANO,20,13,bbbajb
CAETANO,20,14,bbbbb
CAETANO,20,15,eje
CAETANO,21,1,ej
CAETANO,21,2,ejjjjq
CAETANO,21,3,ejjjej
CAETANO,21,4,ejjae
CAETANO,21,5,kdbe
CAETANO,21,6,ejjb
CAETANO,21,7,ejjjbb
CAETANO,21,8,ejb
CAETANO,21,9,ejbbbbejbb
CAETANO,21,10,ejjj
CAETANO,21,11,ebb
CAETANO,21,12,bajbb
CAETANO,21,13,ejb
CAETANO,21,14,ebebebb
CAETANO,21,15,ebbbe
CAETANO,21,16,jje
CAETANO,21,17,ebjjjb
CAETANO,21,18,ebjbb
CAETANO,21,19,jjjj
CAETANO,22,1,bajjb
CAETANO,22,2,kdbb
CAETANO,22,3,ebekdb
CAETANO,22,4,ejkdb
CAETANO,22,5,jjpj
CAETANO,22,6,jb
CAETANO,22,7,ejbbajb
CAETANO,22,8,jkdbpb
CAETANO,22,9,jbjkdb
CAETANO,22,10,jjjjjbb
CAETANO,22,11,kdb
CAETANO,22,12,kdbab
CAETANO,22,13,kdkdjb
CAETANO,23,1,nn
CAETANO,23,2,pnnj
CAETANO,23,3,ppne
CAETANO,23,4,pn
CAETANO,23,5,raaaab
CAETANO,23,6,raaaab
CAETANO,23,7,rc
CAETANO,23,8,pnnj
CAETANO,23,9,ppnj
CAETANO,23,10,pn
CAETANO,24,1,jeeb
CAETANO,24,2,jeebb
CAETANO,24,3,jeeb
CAETANO,24,4,jeebb
CAETANO,24,5,jeeb
CAETANO,24,6,jeeb
CAETANO,24,7,bj
CAETANO,24,8,jeeb
CAETANO,24,9,jeebb
CAETANO,24,10,jeje
CAETANO,24,11,jeje
CAETANO,24,12,jejej
CAETANO,24,13,jeeb
CAETANO,24,14,jeebbb
CAETANO,25,1,pmnj
CAETANO,25,2,rm
CAETANO,25,3,rmg
CAETANO,25,4,rmh
CAETANO,25,5,rm
CAETANO,25,6,njj
CAETANO,25,7,pm
CAETANO,25,8,pm
CAETANO,25,9,pm
CAETANO,25,10,pm
CAETANO,25,11,pj
CAETANO,25,12,rn
CAETANO,25,13,njj
CAETANO,26,1,gbsasb
CAETANO,26,2,gbsbsb
CAETANO,26,3,gbsbsb
CAETANO,26,4,sj
CAETANO,26,5,gbsbsb
CAETANO,26,6,nb
CAETANO,26,7,gr
CAETANO,26,8,mrm
CAETANO,26,9,nb
CAETANO,26,10,gr
CAETANO,26,11,mrm
CAETANO,26,12,nb
CAETANO,26,13,gr
CAETANO,26,14,mrm
CAETANO,27,1,sb
CAETANO,27,2,sjjb
CAETANO,27,3,ssb
CAETANO,27,4,ejjb
CAETANO,27,5,ejjb
CAETANO,27,6,sb
CAETANO,27,7,sjjb
CAETANO,27,8,ess
CAETANO,27,9,ejjb
CAETANO,27,10,ejjjj
CAETANO,27,11,rnnc
CAETANO,27,12,gnnnc
CAETANO,27,13,bjl
CAETANO,27,14,naele
CAETANO,27,15,cjlc
CAETANO,27,16,bjt
CAETANO,27,17,cjlc
CAETANO,27,18,cjjb
CAETANO,27,19,cjlc
CAETANO,27,20,bel
CAETANO,27,21,cjlc
CAETANO,28,1,jjbb
CAETANO,28,2,jbaaj
CAETANO,28,3,babaeeb
CAETANO,28,4,jbbj
CAETANO,28,5,jbaaj
CAETANO,28,6,ebaaababj
CAETANO,28,7,ebb
CAETANO,28,8,ejb
CAETANO,28,9,ebje
CAETANO,28,10,ebje
CAETANO,28,11,jbb
CAETANO,28,12,jjbaaj
CAETANO,28,13,bjebbaeeb
CAETANO,28,14,jjjae
CAETANO,28,15,ebaajaaaeb
CAETANO,28,16,ebj
CAETANO,28,17,ejb
CAETANO,28,18,ejbe
CAETANO,28,19,ejbbaaab
CAETANO,29,1,rje
CAETANO,29,2,rje
CAETANO,29,3,rje
CAETANO,29,4,rj
CAETANO,29,5,rje
CAETANO,29,6,rje
CAETANO,29,7,rje
CAETANO,29,8,rj
CAETANO,29,9,rje
CAETANO,29,10,rje
CAETANO,29,11,rjeab
CAETANO,30,1,jbaajbb
CAETANO,30,2,ojsjb
CAETANO,30,3,jbabbbb
CAETANO,30,4,jsjsjb
CAETANO,30,5,ssssbab
CAETANO,30,6,ssssbab
CAETANO,30,7,jbaajbb
CAETANO,30,8,ojsjb
CAETANO,30,9,jbabbbb
CAETANO,30,10,jsb
CAETANO,30,11,esb
CAETANO,30,12,esb
CAETANO,30,13,esjb
CAETANO,31,1,gve
CAETANO,31,2,gvuc
CAETANO,31,3,gvuc
CAETANO,31,4,gvuc
CAETANO,31,5,nb
CAETANO,31,6,sj
CAETANO,31,7,uj
CAETANO,31,8,gvuc
CAETANO,31,9,gvue
CAETANO,31,10,gq
CAETANO,31,11,gm
CAETANO,31,12,gmaej
CAETANO,31,13,gpaej
CAETANO,31,14,gve
CAETANO,31,15,gsjjejj
CAETANO,31,16,gve
CAETANO,31,17,gvph
CAETANO,31,18,gvue
CAETANO,32,1,jjjj
CAETANO,32,2,ojjj
CAETANO,32,3,ojjj
CAETANO,32,4,ojjj
CAETANO,32,5,ojjj
CAETANO,32,6,ojjj
CAETANO,32,7,ssb
CAETANO,32,8,sbbbbe
CAETANO,32,9,kdbbbbe
CAETANO,32,10,jbjeeae
CAETANO,32,11,jbjeeae
CAETANO,32,12,jbjeeae
CAETANO,32,13,kdkdb
CAETANO,32,14,ebekdbe
CAETANO,32,15,ebjfdbe
CAETANO,32,16,ekdkdbe
CAETANO,32,17,ebjfdbe
CAETANO,32,18,ekdkdbe
CAETANO,32,19,ebjfdb
CAETANO,33,1,jjej
CAETANO,33,2,jjej
CAETANO,33,3,jjej
CAETANO,33,4,ejej
CAETANO,33,5,ejbj
CAETANO,33,6,jjej
CAETANO,33,7,bbj
CAETANO,33,8,bbj
CAETANO,33,9,glllb
CAETANO,33,10,jjejb
CAETANO,33,11,elllb
CAETANO,33,12,jjej
CAETANO,34,1,nsj
CAETANO,34,2,bm
CAETANO,34,3,urt
CAETANO,34,4,banrc
CAETANO,34,5,ntmub
CAETANO,34,6,rvb
CAETANO,34,7,rvj
CAETANO,34,8,p
CAETANO,34,9,prp
CAETANO,34,10,rh
CAETANO,34,11,rj
CAETANO,34,12,uj
CAETANO,34,13,nh
CAETANO,34,14,rh
CAETANO,34,15,njvh
CAETANO,34,16,rh
CAETANO,34,17,rh
CAETANO,34,18,ntnr
CAETANO,34,19,grj
CAETANO,34,20,ptmrtu
CAETANO,34,21,pqnvmr
CAETANO,34,22,ptnq
CAETANO,34,23,ctb
CAETANO,34,24,ptuq
CAETANO,34,25,muc
CAETANO,35,1,gbsj
CAETANO,35,2,pe
CAETANO,35,3,gjslsb
CAETANO,35,4,gbsj
CAETANO,35,5,gj
CAETANO,35,6,gjsbsb
CAETANO,35,7,gbsb
CAETANO,35,8,gjob
CAETANO,35,9,gbnnnb
CAETANO,35,10,vpc
CAETANO,35,11,ghnh
CAETANO,35,12,gbsh
CAETANO,35,13,gbsb
CAETANO,35,14,h
CAETANO,35,15,pau
CAETANO,36,1,gsj
CAETANO,36,2,nssgj
CAETANO,36,3,nlj
CAETANO,36,4,nlh
CAETANO,36,5,nssgj
CAETANO,36,6,nlj
CAETANO,36,7,nlj
CAETANO,36,8,bbasbb
CAETANO,36,9,bb
CAETANO,36,10,sbbj
CAETANO,37,1,kdb
CAETANO,37,2,kdbejb
CAETANO,37,3,ejbej
CAETANO,37,4,jbb
CAETANO,37,5,ejjjjb
CAETANO,37,6,kdb
CAETANO,37,7,ejbejb
CAETANO,37,8,ejbje
CAETANO,37,9,bje
CAETANO,37,10,ejjjjb
CAETANO,37,11,ejjjjb
CAETANO,37,12,ejjjjj
CAETANO,37,13,pjjjjbb
CAETANO,38,1,gvsj
CAETANO,38,2,uvsb
CAETANO,38,3,gvsj
CAETANO,38,4,uq
CAETANO,38,5,gvsj
CAETANO,38,6,uvvb
CAETANO,38,7,gvsj
CAETANO,38,8,uq
CAETANO,38,9,bej
CAETANO,38,10,ssb
CAETANO,38,11,ssb
CAETANO,38,12,pbbbb
CAETANO,38,13,bej
CAETANO,38,14,ssb
CAETANO,38,15,ssb
CAETANO,38,16,pbbbbb
CAETANO,39,1,kdb
CAETANO,39,2,fdkdbje
CAETANO,39,3,bje
CAETANO,39,4,fdkdbje
CAETANO,39,5,kdb
CAETANO,39,6,fdkdbje
CAETANO,39,7,fdkdbje
CAETANO,39,8,kdkdbje
CAETANO,39,9,fdkdj
CAETANO,40,1,lllb
CAETANO,40,2,lbb
CAETANO,40,3,lll
CAETANO,40,4,lllb
CAETANO,40,5,lbb
CAETANO,40,6,lll
CAETANO,40,7,llb
CAETANO,40,8,lllb
CAETANO,40,9,lbb
CAETANO,41,1,prrq
CAETANO,41,2,urtm
CAETANO,41,3,nrtm
CAETANO,41,4,urtm
CAETANO,41,5,prtm
CAETANO,41,6,urtm
CAETANO,41,7,nrtm
CAETANO,41,8,nrtm
CAETANO,41,9,bnbv
CAETANO,41,10,bnbnb
CAETANO,42,1,ebab
CAETANO,42,2,bjbjb
CAETANO,42,3,babjbjbab
CAETANO,42,4,bjb
CAETANO,42,5,ebab
CAETANO,42,6,fdkdbab
CAETANO,42,7,ebakdbab
CAETANO,42,8,fdkdbab
CAETANO,42,9,ebakdbab
CAETANO,43,1,grnn
CAETANO,43,2,urn
CAETANO,43,3,grnn
CAETANO,43,4,uh
CAETANO,43,5,grnn
CAETANO,43,6,urn
CAETANO,43,7,rnnn
CAETANO,43,8,tn
CAETANO,43,9,prnm
CAETANO,43,10,pr
CAETANO,43,11,prnm
CAETANO,43,12,pr
CAETANO,43,13,prnm
CAETANO,43,14,pq
CAETANO,43,15,grnn
CAETANO,43,16,uh
CAETANO,44,1,rn
CAETANO,44,2,nrrn
CAETANO,44,3,rn
CAETANO,44,4,nrrm
CAETANO,44,5,rn
CAETANO,44,6,nrrje
CAETANO,44,7,babje
CAETANO,44,8,babje
CAETANO,44,9,babje
CAETANO,44,10,babje
CAETANO,45,1,vvvvvq
CAETANO,45,2,vvvvvq
CAETANO,45,3,vvb
CAETANO,45,4,vvb
CAETANO,45,5,vvvv
CAETANO,45,6,vq
CAETANO,45,7,vq
CAETANO,45,8,vvvvbab
CAETANO,45,9,vvvvvq
CAETANO,45,10,vvvvvq
CAETANO,45,11,vvvvb
CAETANO,46,1,tuv
CAETANO,46,2,gtutc
CAETANO,46,3,tujj
CAETANO,46,4,nnne
CAETANO,46,5,njlj
CAETANO,46,6,rrrrt
CAETANO,46,7,rrrrb
CAETANO,46,8,rrrrt
CAETANO,46,9,rrrrb
CAETANO,46,10,tuj
CAETANO,46,11,gtmum
CAETANO,47,1,ejjjjjj
CAETANO,47,2,ejjjjjj
CAETANO,47,3,ejj
CAETANO,47,4,bbbj
CAETANO,47,5,fdkdkdjb
CAETANO,47,6,fdkdkdjb
CAETANO,47,7,fdkdkdkdjb
CAETANO,48,1,gq
CAETANO,48,2,rrrrj
CAETANO,48,3,gv
CAETANO,48,4,rrrl
CAETANO,48,5,bbbbbj
CAETANO,48,6,rrrh
CAETANO,48,7,grrt
CAETANO,49,1,utvpb
CAETANO,49,2,gvu
CAETANO,49,3,uv
CAETANO,49,4,nvq
CAETANO,49,5,grb
CAETANO,49,6,gvvvj
CAETANO,49,7,vvvh
CAETANO,49,8,gvvv
CAETANO,49,9,gvvb
CAETANO,49,10,urrtb
CAETANO,49,11,gvu
CAETANO,49,12,uu
CAETANO,50,1,vuu
CAETANO,50,2,uv
CAETANO,50,3,uvc
CAETANO,50,4,pvvc
CAETANO,50,5,vc
CAETANO,50,6,vc
CAETANO,50,7,vc
CAETANO,50,8,vvvv
CAETANO,50,9,vvvv
CAETANO,50,10,uv
CAETANO,50,11,pvvh
CAETANO,50,12,gvc
CAETANO,50,13,uvq
CAETANO,50,14,gvqb
CAETANO,50,15,ggn
CHICO,01,1,ejjj
CHICO,01,2,ejjj
CHICO,01,3,ejjj
CHICO,01,4,ejjj
CHICO,01,5,ejjj
CHICO,01,6,ejjj
CHICO,01,7,ejjj
CHICO,01,8,ejjj
CHICO,01,9,ejjjjj
CHICO,01,10,ej
CHICO,01,11,ejjjjj
CHICO,01,12,ej
CHICO,01,13,ejjjj
CHICO,01,14,eejj
CHICO,01,15,ejjje
CHICO,01,16,ejjjjj
CHICO,01,17,ej
CHICO,01,18,ejjjj
CHICO,01,19,ej
CHICO,01,20,ejjjbj
CHICO,01,21,ejjj
CHICO,01,22,ej
CHICO,01,23,ejjj
CHICO,01,24,ejjj
CHICO,01,25,ejjj
CHICO,01,26,ejjj
CHICO,01,27,ejjj
CHICO,01,28,ejjj
CHICO,01,29,ejjj
CHICO,01,30,ejjj
CHICO,01,31,ejjj
CHICO,01,32,ejjj
CHICO,01,33,ejjj
CHICO,02,1,gvnj
CHICO,02,2,pquj
CHICO,02,3,pvuv
CHICO,02,4,pvu
CHICO,02,5,gvuuc
CHICO,02,6,nb
CHICO,02,7,pvnc
CHICO,02,8,ntn
CHICO,02,9,gvuuc
CHICO,02,10,vv
CHICO,02,11,pvuq
CHICO,02,12,usl
CHICO,02,13,gvuu
CHICO,02,14,nvuu
CHICO,02,15,grnrnrnr
CHICO,03,1,gq
CHICO,03,2,gvv
CHICO,03,3,gvvb
CHICO,03,4,gvb
CHICO,03,5,pb
CHICO,03,6,v
CHICO,03,7,pvv
CHICO,03,8,pvv
CHICO,03,9,mh
CHICO,03,10,gvv
CHICO,03,11,ub
CHICO,03,12,sbne
CHICO,03,13,erc
CHICO,03,14,nan
CHICO,03,15,jjlnc
CHICO,03,16,ntn
CHICO,03,17,nnn
CHICO,04,1,gvm
CHICO,04,2,pnn
CHICO,04,3,prsssid
CHICO,04,4,pvh
CHICO,04,5,gqh
CHICO,04,6,grm
CHICO,04,7,pvh
CHICO,04,8,pq
CHICO,04,9,urm
CHICO,04,10,gvm
CHICO,05,1,lnb
CHICO,05,2,gnb
CHICO,05,3,gnlnb
CHICO,05,4,gnlnb
CHICO,05,5,gnb
CHICO,05,6,pn
CHICO,05,7,gnlnb
CHICO,05,8,lnb
CHICO,05,9,nb
CHICO,05,10,gnb
CHICO,05,11,png
CHICO,05,12,nlnl
CHICO,05,13,nt
CHICO,05,14,ng
CHICO,05,15,nt
CHICO,05,16,nl
CHICO,05,17,nl
CHICO,05,18,nlnb
CHICO,05,19,png
CHICO,05,20,nlnb
CHICO,05,21,stnaab
CHICO,05,22,stnaab
CHICO,06,1,nrnnncab
CHICO,06,2,vrnc
CHICO,06,3,vrnc
CHICO,06,4,urnnng
CHICO,06,5,urc
CHICO,06,6,urc
CHICO,06,7,rnnc
CHICO,06,8,urg
CHICO,06,9,rnnc
CHICO,06,10,urg
CHICO,06,11,orn
CHICO,06,12,ornc
CHICO,06,13,guvq
CHICO,06,14,ornc
CHICO,06,15,orn
CHICO,06,16,urnc
CHICO,06,17,guvvh
CHICO,07,1,r
CHICO,07,2,nnbb
CHICO,07,3,r
CHICO,07,4,nnbb
CHICO,07,5,bjlnab
CHICO,07,6,elnab
CHICO,07,7,eln
CHICO,07,8,bjlnab
CHICO,07,9,elnab
CHICO,07,10,elnaab
CHICO,07,11,najb
CHICO,07,12,gnc
CHICO,07,13,jlnab
CHICO,07,14,eln
CHICO,07,15,nnlng
CHICO,07,16,ntn
CHICO,07,17,bn
CHICO,07,18,jln
CHICO,07,19,jln
CHICO,07,20,bng
CHICO,07,21,jln
CHICO,07,22,jln
CHICO,07,23,jlnaab
CHICO,07,24,jln
CHICO,07,25,jln
CHICO,07,26,bn
CHICO,07,27,jln
CHICO,07,28,jlnab
CHICO,07,29,bn
CHICO,07,30,bjln
CHICO,07,31,jlnab
CHICO,07,32,tnab
CHICO,07,33,l
CHICO,07,34,bjln
CHICO,07,35,jln
CHICO,07,36,jlnaab
CHICO,07,37,najlnc
CHICO,07,38,jln
CHICO,07,39,jln
CHICO,07,40,nnlng
CHICO,07,41,ntnab
CHICO,07,42,bnn
CHICO,08,1,kdb
CHICO,08,2,bkdkdb
CHICO,08,3,bkdkdb
CHICO,08,4,bkdkdb
CHICO,08,5,bkdkdb
CHICO,08,6,bkdkdb
CHICO,08,7,bkdkdb
CHICO,08,8,bkdkdb
CHICO,08,9,bkdkdkdb
CHICO,08,10,bkdkdb
CHICO,08,11,bkdkdb
CHICO,08,12,fdb
CHICO,09,1,b
CHICO,09,2,ejjjjb
CHICO,09,3,bejjjjb
CHICO,09,4,bejjjjb
CHICO,09,5,ebjebbb
CHICO,09,6,ejjjjj
CHICO,09,7,ejjjjj
CHICO,09,8,ejjjjj
CHICO,09,9,ejjjj
CHICO,10,1,eng
CHICO,10,2,osg
CHICO,10,3,nt
CHICO,10,4,pnnbb
CHICO,10,5,nnb
CHICO,10,6,br
CHICO,10,7,grb
CHICO,10,8,er
CHICO,10,9,grb
CHICO,10,10,gr
CHICO,10,11,grb
CHICO,10,12,er
CHICO,10,13,ngc
CHICO,10,14,osb
CHICO,10,15,osb
CHICO,10,16,osb
CHICO,10,17,nnte
CHICO,10,18,vue
CHICO,10,19,vu
CHICO,11,1,ntnc
CHICO,11,2,ntnc
CHICO,11,3,ntnc
CHICO,11,4,u
CHICO,11,5,ntnc
CHICO,11,6,ntnc
CHICO,11,7,ntnc
CHICO,11,8,ntnc
CHICO,11,9,ntnc
CHICO,11,10,ntn
CHICO,11,11,u
CHICO,11,12,ntnc
CHICO,11,13,ntn
CHICO,11,14,pn
CHICO,11,15,ntnc
CHICO,11,16,ntnc
CHICO,11,17,nrn
CHICO,11,18,nrnc
CHICO,11,19,nrnh
CHICO,11,20,nrnh
CHICO,11,21,nrn
CHICO,12,1,gvvqm
CHICO,12,2,gvvqm
CHICO,12,3,gvvqm
CHICO,12,4,gvvqm
CHICO,12,5,gvvqm
CHICO,12,6,gvvqm
CHICO,12,7,gvvqmgvvqm
CHICO,12,8,gvvqm
CHICO,12,9,gvvqm
CHICO,12,10,gvvqm
CHICO,12,11,gvvqm
CHICO,12,12,gvvqm
CHICO,13,1,nrrt
CHICO,13,2,nrrj
CHICO,13,3,nrrj
CHICO,13,4,nrrj
CHICO,13,5,nrrt
CHICO,13,6,nrrj
CHICO,13,7,nrrj
CHICO,13,8,nrrj
CHICO,13,9,nrrt
CHICO,13,10,nrrj
CHICO,13,11,nrrj
CHICO,13,12,nrrj
CHICO,14,1,babn
CHICO,14,2,bn
CHICO,14,3,bn
CHICO,14,4,bn
CHICO,14,5,ntab
CHICO,14,6,tne
CHICO,14,7,sjb
CHICO,14,8,bolng
CHICO,14,9,ssl
CHICO,14,10,ejb
CHICO,14,11,bnln
CHICO,14,12,nb
CHICO,14,13,ob
CHICO,14,14,nln
CHICO,15,1,bsb
CHICO,15,2,sbab
CHICO,15,3,ebob
CHICO,15,4,ebob
CHICO,15,5,esb
CHICO,15,6,sbsbbob
CHICO,15,7,ebob
CHICO,15,8,sbab
CHICO,15,9,uboj
CHICO,15,10,ebob
CHICO,15,11,erne
CHICO,15,12,ebsb
CHICO,15,13,ejjb
CHICO,15,14,ebsb
CHICO,15,15,sb
CHICO,16,1,ebaaeb
CHICO,16,2,ejjbeb
CHICO,16,3,sjjb
